Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCM.SB1K,2019.09,37395,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2019.10,37389,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2019.11,37461,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2019.12,37467,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2020.01,37407,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2020.02,37398,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2020.03,37500,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2020.04,38382,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2020.05,38526,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2020.06,38559,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2020.07,38583,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2020.08,38592,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2020.09,38136,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2020.10,38109,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2020.11,38079,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2020.12,38166,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2021.01,38115,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2021.02,38046,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2021.03,38142,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2021.04,38655,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2021.05,38694,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2021.06,38862,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2021.07,38991,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2021.08,38757,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2021.09,38694,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2021.10,38778,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2021.11,38706,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2021.12,38859,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2022.01,38778,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2022.02,38724,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2022.03,38733,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2022.04,39525,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2022.05,39447,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2022.06,39705,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2022.07,39834,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2022.08,39960,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2022.09,39975,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2022.10,39954,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2022.11,39891,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2022.12,39936,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2023.01,39813,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2023.02,39672,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1K,2023.03,40158,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Financial and Insurance Services,,,
BDCM.SB1L,2015.01,102084,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2015.02,101520,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2015.03,101718,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2015.04,101952,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2015.05,102156,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2015.06,103257,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2015.07,102894,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2015.08,102432,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2015.09,102114,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2015.10,102264,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2015.11,101796,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2015.12,102387,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2016.01,102645,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2016.02,104247,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2016.03,103536,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2016.04,103677,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2016.05,103809,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2016.06,103791,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2016.07,104478,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2016.08,104637,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2016.09,104505,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2016.10,104736,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2016.11,104733,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2016.12,105387,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2017.01,105069,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2017.02,106350,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2017.03,106788,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2017.04,106905,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2017.05,107463,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2017.06,107682,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2017.07,107211,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2017.08,107256,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2017.09,107031,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2017.10,107430,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2017.11,106332,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2017.12,104193,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2018.01,103464,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2018.02,110874,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2018.03,110283,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2018.04,110448,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2018.05,109461,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2018.06,111207,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2018.07,111468,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2018.08,111642,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2018.09,110808,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2018.10,110454,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2018.11,110490,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2018.12,111594,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2019.01,110925,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2019.02,112359,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2019.03,112059,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2019.04,112935,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2019.05,112701,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2019.06,113736,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2019.07,113208,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2019.08,113592,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2019.09,114882,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2019.10,115119,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2019.11,115704,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2019.12,115203,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2020.01,115185,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2020.02,114732,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2020.03,115851,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2020.04,116880,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2020.05,116124,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2020.06,116469,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2020.07,115647,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2020.08,115524,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2020.09,115137,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
BDCM.SB1L,2020.10,115338,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,"Rental, Hiring and Real Estate Services",,,
